year_ceremony,category,name,film,winner
1984,DOCUMENTARY (Short Subject),"Cynthia Scott and Adam Symansky, Producers",Flamenco at 5:15,TRUE
1984,DOCUMENTARY (Short Subject),"Vivienne Verdon-Roe and Eric Thiermann, Producers",In the Nuclear Shadow: What Can the Children Tell Us?,FALSE
1984,DOCUMENTARY (Short Subject),"Arthur Dong, Producer",Sewing Woman,FALSE
1984,DOCUMENTARY (Short Subject),"Robert Eisenhardt, Producer",Spaces: The Architecture of Paul Rudolph,FALSE
1984,DOCUMENTARY (Short Subject),"Dea Brokman and Ilene Landis, Producers",You Are Free  (Ihr Zent Frei),FALSE
1984,FILM EDITING,"Frank Morriss, Edward Abroms",Blue Thunder,FALSE
1984,FILM EDITING,"Bud Smith, Walt Mulconery",Flashdance,FALSE
1984,FILM EDITING,"Glenn Farr, Lisa Fruchtman, Stephen A. Rotter, Douglas Stewart, Tom Rolf",The Right Stuff,TRUE
1984,FILM EDITING,Sam O'Steen,Silkwood,FALSE
1984,FILM EDITING,Richard Marks,Terms of Endearment,FALSE
1984,FOREIGN LANGUAGE FILM,Spain,Carmen,FALSE
1984,FOREIGN LANGUAGE FILM,France,Entre Nous,FALSE
1984,FOREIGN LANGUAGE FILM,Sweden,Fanny & Alexander,TRUE
1984,FOREIGN LANGUAGE FILM,Hungary,Job's Revolt,FALSE
1984,FOREIGN LANGUAGE FILM,Algeria,Le Bal,FALSE
1984,MUSIC (Original Score),Leonard Rosenman,Cross Creek,FALSE
1984,MUSIC (Original Score),John Williams,Return of the Jedi,FALSE
1984,MUSIC (Original Score),Bill Conti,The Right Stuff,TRUE
1984,MUSIC (Original Score),Michael Gore,Terms of Endearment,FALSE
1984,MUSIC (Original Score),Jerry Goldsmith,Under Fire,FALSE
1984,MUSIC (Original Song Score or Adaptation Score),Adaptation Score by Lalo Schifrin,The Sting II,FALSE
1984,MUSIC (Original Song Score or Adaptation Score),Adaptation Score by Elmer Bernstein,Trading Places,FALSE
1984,MUSIC (Original Song Score or Adaptation Score),"Song Score by Michel Legrand, Alan Bergman and Marilyn Bergman",Yentl,TRUE
1984,MUSIC (Original Song),Music by Giorgio Moroder; Lyric by Keith Forsey and Irene Cara,Flashdance,TRUE
1984,MUSIC (Original Song),Music and Lyric by Michael Sembello and Dennis Matkosky,Flashdance,FALSE
1984,MUSIC (Original Song),Music and Lyric by Austin Roberts and Bobby Hart,Tender Mercies,FALSE
1984,MUSIC (Original Song),Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman,Yentl,FALSE
1984,MUSIC (Original Song),Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman,Yentl,FALSE
1984,BEST PICTURE,"Michael Shamberg, Producer",The Big Chill,FALSE
1984,BEST PICTURE,"Peter Yates, Producer",The Dresser,FALSE
1984,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",The Right Stuff,FALSE
1984,BEST PICTURE,"Philip S. Hobel, Producer",Tender Mercies,FALSE
1984,BEST PICTURE,"James L. Brooks, Producer",Terms of Endearment,TRUE
1984,SHORT FILM (Animated),"Burny Mattinson, Producer",Mickey's Christmas Carol,FALSE
1984,SHORT FILM (Animated),"Eda Godel Hallinan, Producer",Sound of Sunshine - Sound of Rain,FALSE
1984,SHORT FILM (Animated),"Jimmy Picker, Producer",Sundae in New York,TRUE
1984,SHORT FILM (Live Action),"Janice L. Platt, Producer",Boys and Girls,TRUE
1984,SHORT FILM (Live Action),"Ian Emes, Producer",Goodie-Two-Shoes,FALSE
1984,SHORT FILM (Live Action),"Jon N. Bloom, Producer",Overnight Sensation,FALSE
1984,SOUND,"Alan R. Splet, Todd Boekelheide, Randy Thom, David Parker",Never Cry Wolf,FALSE
1984,SOUND,"Ben Burtt, Gary Summers, Randy Thom, Tony Dawe",Return of the Jedi,FALSE
1984,SOUND,"Mark Berger, Tom Scott, Randy Thom, David MacMillan",The Right Stuff,TRUE
1984,SOUND,"Donald O. Mitchell, Rick Kline, Kevin O'Connell, Jim Alexander",Terms of Endearment,FALSE
1984,SOUND,"Michael J. Kohut, Carlos de Larios, Aaron Rochin, Willie D. Burton",WarGames,FALSE
1984,SOUND EFFECTS EDITING,Ben Burtt,Return of the Jedi,FALSE
1984,SOUND EFFECTS EDITING,Jay Boekelheide,The Right Stuff,TRUE
1984,WRITING (Screenplay Based on Material from Another Medium),Harold Pinter,Betrayal,FALSE
1984,WRITING (Screenplay Based on Material from Another Medium),Ronald Harwood,The Dresser,FALSE
1984,WRITING (Screenplay Based on Material from Another Medium),Willy Russell,Educating Rita,FALSE
1984,WRITING (Screenplay Based on Material from Another Medium),Julius J. Epstein,"Reuben, Reuben",FALSE
1984,WRITING (Screenplay Based on Material from Another Medium),James L. Brooks,Terms of Endearment,TRUE
1984,WRITING (Screenplay Written Directly for the Screen),"Lawrence Kasdan, Barbara Benedek",The Big Chill,FALSE
1984,WRITING (Screenplay Written Directly for the Screen),Ingmar Bergman,Fanny & Alexander,FALSE
1984,WRITING (Screenplay Written Directly for the Screen),"Nora Ephron, Alice Arlen",Silkwood,FALSE
1984,WRITING (Screenplay Written Directly for the Screen),Horton Foote,Tender Mercies,TRUE
1984,WRITING (Screenplay Written Directly for the Screen),"Lawrence Lasker, Walter F. Parkes",WarGames,FALSE
1984,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Richard Edlund, Dennis Muren, Ken Ralston, Phil Tippett",Return of the Jedi,TRUE
1984,JEAN HERSHOLT HUMANITARIAN AWARD,M. J. Frankovich,,TRUE
1984,HONORARY AWARD, Hal Roach,,TRUE
1985,ACTOR,F. Murray Abraham,Amadeus,TRUE
1985,ACTOR,Jeff Bridges,Starman,FALSE
1985,ACTOR,Albert Finney,Under the Volcano,FALSE
1985,ACTOR,Tom Hulce,Amadeus,FALSE
1985,ACTOR,Sam Waterston,The Killing Fields,FALSE
1985,ACTOR IN A SUPPORTING ROLE,Adolph Caesar,A Soldier's Story,FALSE
1985,ACTOR IN A SUPPORTING ROLE,John Malkovich,Places in the Heart,FALSE
1985,ACTOR IN A SUPPORTING ROLE,Noriyuki 'Pat' Morita,The Karate Kid,FALSE
1985,ACTOR IN A SUPPORTING ROLE,Haing S. Ngor,The Killing Fields,TRUE
1985,ACTOR IN A SUPPORTING ROLE,Ralph Richardson,"Greystoke: The Legend of Tarzan, Lord of the Apes",FALSE
1985,ACTRESS,Judy Davis,A Passage to India,FALSE
1985,ACTRESS,Sally Field,Places in the Heart,TRUE
1985,ACTRESS,Jessica Lange,Country,FALSE
1985,ACTRESS,Vanessa Redgrave,The Bostonians,FALSE
1985,ACTRESS,Sissy Spacek,The River,FALSE
1985,ACTRESS IN A SUPPORTING ROLE,Peggy Ashcroft,A Passage to India,TRUE
1985,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The Natural,FALSE
1985,ACTRESS IN A SUPPORTING ROLE,Lindsay Crouse,Places in the Heart,FALSE
1985,ACTRESS IN A SUPPORTING ROLE,Christine Lahti,Swing Shift,FALSE
1985,ACTRESS IN A SUPPORTING ROLE,Geraldine Page,The Pope of Greenwich Village,FALSE
1985,ART DIRECTION,Art Direction:  Patrizia Von Brandenstein;  Set Decoration:  Karel Cerny,Amadeus,TRUE
1985,ART DIRECTION,"Art Direction:  Richard Sylbert;  Set Decoration:  George Gaines, Les Bloom",The Cotton Club,FALSE
1985,ART DIRECTION,"Art Direction:  Angelo Graham, Mel Bourne, James J. Murakami, Speed Hopkins;  Set Decoration:  Bruce Weintraub",The Natural,FALSE
1985,ART DIRECTION,"Art Direction:  John Box, Leslie Tomkins;  Set Decoration:  Hugh Scaife",A Passage to India,FALSE
1985,ART DIRECTION,Art Direction:  Albert Brenner;  Set Decoration:  Rick Simpson,2010,FALSE
1985,CINEMATOGRAPHY,Miroslav Ondricek,Amadeus,FALSE
1985,CINEMATOGRAPHY,Chris Menges,The Killing Fields,TRUE
1985,CINEMATOGRAPHY,Caleb Deschanel,The Natural,FALSE
1985,CINEMATOGRAPHY,Ernest Day,A Passage to India,FALSE
1985,CINEMATOGRAPHY,Vilmos Zsigmond,The River,FALSE
1985,COSTUME DESIGN,Theodor Pistek,Amadeus,TRUE
1985,COSTUME DESIGN,"Jenny Beavan, John Bright",The Bostonians,FALSE
1985,COSTUME DESIGN,Judy Moorcroft,A Passage to India,FALSE
1985,COSTUME DESIGN,Ann Roth,Places in the Heart,FALSE
1985,COSTUME DESIGN,Patricia Norris,2010,FALSE
1985,DIRECTING,Milos Forman,Amadeus,TRUE
1985,DIRECTING,Woody Allen,Broadway Danny Rose,FALSE
1985,DIRECTING,Roland Joffé,The Killing Fields,FALSE
1985,DIRECTING,David Lean,A Passage to India,FALSE
1985,DIRECTING,Robert Benton,Places in the Heart,FALSE
1985,DOCUMENTARY (Feature),"Charles Guggenheim and Nancy Sloss, Producers",High Schools,FALSE
1985,DOCUMENTARY (Feature),"Alex W. Drehsler and Frank Christopher, Producers",In the Name of the People,FALSE
1985,DOCUMENTARY (Feature),"Karel Dirka and Zev Braun, Producers",Marlene,FALSE
1985,DOCUMENTARY (Feature),"Cheryl McCall, Producer",Streetwise,FALSE
1985,DOCUMENTARY (Feature),"Robert Epstein and Richard Schmiechen, Producers",The Times of Harvey Milk,TRUE
1985,DOCUMENTARY (Short Subject),"Gary Bush and Paul T.K. Lin, Producers",The Children of Soong Ching Ling,FALSE
1985,DOCUMENTARY (Short Subject),"Ben Achtenberg and Joan Sawyer, Producers",Code Gray: Ethical Dilemmas in Nursing,FALSE
1985,DOCUMENTARY (Short Subject),"Lawrence R. Hott and Roger M. Sherman, Producers",The Garden of Eden,FALSE
1985,DOCUMENTARY (Short Subject),"Irina Kalinina, Producer",Recollections of Pavlovsk,FALSE
1985,DOCUMENTARY (Short Subject),"Marjorie Hunt and Paul Wagner, Producers",The Stone Carvers,TRUE
1985,FILM EDITING,"Nena Danevic, Michael Chandler",Amadeus,FALSE
1985,FILM EDITING,"Barry Malkin, Robert Q. Lovett",The Cotton Club,FALSE
1985,FILM EDITING,Jim Clark,The Killing Fields,TRUE
1985,FILM EDITING,David Lean,A Passage to India,FALSE
1985,FILM EDITING,"Donn Cambern, Frank Morriss",Romancing the Stone,FALSE
1985,FOREIGN LANGUAGE FILM,Israel,Beyond the Walls,FALSE
1985,FOREIGN LANGUAGE FILM,Argentina,Camila,FALSE
1985,FOREIGN LANGUAGE FILM,Switzerland,Dangerous Moves,TRUE
1985,FOREIGN LANGUAGE FILM,Spain,Double Feature,FALSE
1985,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,Wartime Romance,FALSE
1985,MAKEUP,"Paul LeBlanc, Dick Smith",Amadeus,TRUE
1985,MAKEUP,"Rick Baker, Paul Engelen","Greystoke: The Legend of Tarzan, Lord of the Apes",FALSE
1985,MAKEUP,Michael Westmore,2010,FALSE
1985,MUSIC (Original Score),John Williams,Indiana Jones and the Temple of Doom,FALSE
1985,MUSIC (Original Score),Randy Newman,The Natural,FALSE
1985,MUSIC (Original Score),Maurice Jarre,A Passage to India,TRUE
1985,MUSIC (Original Score),John Williams,The River,FALSE
1985,MUSIC (Original Score),Alex North,Under the Volcano,FALSE
1985,MUSIC (Original Song Score),Jeff Moss,The Muppets Take Manhattan,FALSE
1985,MUSIC (Original Song Score),Prince,Purple Rain,TRUE
1985,MUSIC (Original Song Score),Kris Kristofferson,Songwriter,FALSE
1985,MUSIC (Original Song),Music and Lyric by Phil Collins,Against All Odds,FALSE
1985,MUSIC (Original Song),Music and Lyric by Kenny Loggins and Dean Pitchford,Footloose,FALSE
1985,MUSIC (Original Song),"Music and Lyric by Ray Parker, Jr.",Ghostbusters,FALSE
1985,MUSIC (Original Song),Music and Lyric by Stevie Wonder,The Woman in Red,TRUE
1985,MUSIC (Original Song),Music and Lyric by Tom Snow and Dean Pitchford,Footloose,FALSE
1985,BEST PICTURE,"Saul Zaentz, Producer",Amadeus,TRUE
1985,BEST PICTURE,"David Puttnam, Producer",The Killing Fields,FALSE
1985,BEST PICTURE,"John Brabourne and Richard Goodwin, Producers",A Passage to India,FALSE
1985,BEST PICTURE,"Arlene Donovan, Producer",Places in the Heart,FALSE
1985,BEST PICTURE,"Norman Jewison, Ronald L. Schwary and Patrick Palmer, Producers",A Soldier's Story,FALSE
1985,SHORT FILM (Animated),"Jon Minnis, Producer",Charade,TRUE
1985,SHORT FILM (Animated),"Morton Schindel and Michael Sporn, Producers",Doctor De Soto,FALSE
1985,SHORT FILM (Animated),"Ishu Patel, Producer",Paradise,FALSE
1985,SHORT FILM (Live Action),"Michael MacMillan and Janice L. Platt, Producers",The Painted Door,FALSE
1985,SHORT FILM (Live Action),"Sharon Oreck and Lesli Linka Glatter, Producers",Tales of Meeting and Parting,FALSE
1985,SHORT FILM (Live Action),"Mike Hoover, Producer",Up,TRUE
1985,SOUND,"Mark Berger, Tom Scott, Todd Boekelheide, Chris Newman",Amadeus,TRUE
1985,SOUND,"Bill Varney, Steve Maslow, Kevin O'Connell, Nelson Stoll",Dune,FALSE
1985,SOUND,"Graham V. Hartstone, Nicolas Le Messurier, Michael A. Carter, John Mitchell",A Passage to India,FALSE
1985,SOUND,"Nick Alphin, Robert Thirlwell, Richard Portman, David Ronne",The River,FALSE
1985,SOUND,"Michael J. Kohut, Aaron Rochin, Carlos De Larios, Gene S. Cantamessa",2010,FALSE
1985,VISUAL EFFECTS,"Richard Edlund, John Bruno, Mark Vargo, Chuck Gaspar",Ghostbusters,FALSE
1985,VISUAL EFFECTS,"Dennis Muren, Michael McAlister, Lorne Peterson, George Gibbs",Indiana Jones and the Temple of Doom,TRUE
1985,VISUAL EFFECTS,"Richard Edlund, Neil Krepela, George Jenson, Mark Stetson",2010,FALSE
1985,WRITING (Screenplay Based on Material from Another Medium),Peter Shaffer,Amadeus,TRUE
1985,WRITING (Screenplay Based on Material from Another Medium),"P.H. Vazak, Michael Austin","Greystoke: The Legend of Tarzan, Lord of the Apes",FALSE
1985,WRITING (Screenplay Based on Material from Another Medium),Bruce Robinson,The Killing Fields,FALSE
1985,WRITING (Screenplay Based on Material from Another Medium),David Lean,A Passage to India,FALSE
1985,WRITING (Screenplay Based on Material from Another Medium),Charles Fuller,A Soldier's Story,FALSE
1985,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Daniel Petrie, Jr.;  Story by Danilo Bach, Daniel Petrie, Jr.",Beverly Hills Cop,FALSE
1985,WRITING (Screenplay Written Directly for the Screen),Woody Allen,Broadway Danny Rose,FALSE
1985,WRITING (Screenplay Written Directly for the Screen),"Gregory Nava, Anna Thomas",El Norte,FALSE
1985,WRITING (Screenplay Written Directly for the Screen),Robert Benton,Places in the Heart,TRUE
1985,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Lowell Ganz, Babaloo Mandel, Bruce Jay Friedman;  Screen Story by Bruce Jay Friedman;  Based on a story by Brian Grazer",Splash,FALSE
1985,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),Kay Rose,The River,TRUE
1985,JEAN HERSHOLT HUMANITARIAN AWARD,David L. Wolper,,TRUE
1985,HONORARY AWARD, James Stewart,,TRUE
1985,HONORARY AWARD, the National Endowment for the Arts,,TRUE
1986,ACTOR,Harrison Ford,Witness,FALSE
1986,ACTOR,James Garner,Murphy's Romance,FALSE
1986,ACTOR,William Hurt,Kiss of the Spider Woman,TRUE
1986,ACTOR,Jack Nicholson,Prizzi's Honor,FALSE
1986,ACTOR,Jon Voight,Runaway Train,FALSE
1986,ACTOR IN A SUPPORTING ROLE,Don Ameche,Cocoon,TRUE
1986,ACTOR IN A SUPPORTING ROLE,Klaus Maria Brandauer,Out of Africa,FALSE
1986,ACTOR IN A SUPPORTING ROLE,William Hickey,Prizzi's Honor,FALSE
1986,ACTOR IN A SUPPORTING ROLE,Robert Loggia,Jagged Edge,FALSE
1986,ACTOR IN A SUPPORTING ROLE,Eric Roberts,Runaway Train,FALSE
1986,ACTRESS,Anne Bancroft,Agnes of God,FALSE
1986,ACTRESS,Whoopi Goldberg,The Color Purple,FALSE
1986,ACTRESS,Jessica Lange,Sweet Dreams,FALSE
1986,ACTRESS,Geraldine Page,The Trip to Bountiful,TRUE
1986,ACTRESS,Meryl Streep,Out of Africa,FALSE
1986,ACTRESS IN A SUPPORTING ROLE,Margaret Avery,The Color Purple,FALSE
1986,ACTRESS IN A SUPPORTING ROLE,Anjelica Huston,Prizzi's Honor,TRUE
1986,ACTRESS IN A SUPPORTING ROLE,Amy Madigan,Twice in a Lifetime,FALSE
1986,ACTRESS IN A SUPPORTING ROLE,Meg Tilly,Agnes of God,FALSE
1986,ACTRESS IN A SUPPORTING ROLE,Oprah Winfrey,The Color Purple,FALSE
1986,ART DIRECTION,Art Direction:  Norman Garwood;  Set Decoration:  Maggie Gray,Brazil,FALSE
1986,ART DIRECTION,"Art Direction:  J. Michael Riva, Robert W. Welch;  Set Decoration:  Linda DeScenna",The Color Purple,FALSE
1986,ART DIRECTION,Art Direction:  Stephen Grimes;  Set Decoration:  Josie MacAvin,Out of Africa,TRUE
1986,ART DIRECTION,"Art Direction:  Yoshiro Muraki, Shinobu Muraki",Ran,FALSE
1986,ART DIRECTION,Art Direction:  Stan Jolley;  Set Decoration:  John Anderson,Witness,FALSE
1986,CINEMATOGRAPHY,Allen Daviau,The Color Purple,FALSE
1986,CINEMATOGRAPHY,William A. Fraker,Murphy's Romance,FALSE
1986,CINEMATOGRAPHY,David Watkin,Out of Africa,TRUE
1986,CINEMATOGRAPHY,"Takao Saito, Masaharu Ueda, Asakazu Nakai",Ran,FALSE
1986,CINEMATOGRAPHY,John Seale,Witness,FALSE
1986,COSTUME DESIGN,Aggie Guerard Rodgers,The Color Purple,FALSE
1986,COSTUME DESIGN,Albert Wolsky,The Journey of Natty Gann,FALSE
1986,COSTUME DESIGN,Milena Canonero,Out of Africa,FALSE
1986,COSTUME DESIGN,Donfeld,Prizzi's Honor,FALSE
1986,COSTUME DESIGN,Emi Wada,Ran,TRUE
1986,DIRECTING,Hector Babenco,Kiss of the Spider Woman,FALSE
1986,DIRECTING,Sydney Pollack,Out of Africa,TRUE
1986,DIRECTING,John Huston,Prizzi's Honor,FALSE
1986,DIRECTING,Akira Kurosawa,Ran,FALSE
1986,DIRECTING,Peter Weir,Witness,FALSE
1986,DOCUMENTARY (Feature),"Maria Florio and Victoria Mudd, Producers",Broken Rainbow,TRUE
1986,DOCUMENTARY (Feature),"Susana Muñoz and Lourdes Portillo, Producers",Las Madres--The Mothers of Plaza de Mayo,FALSE
1986,DOCUMENTARY (Feature),"Japhet Asher, Producer",Soldiers in Hiding,FALSE
1986,DOCUMENTARY (Feature),"Ken Burns and Buddy Squires, Producers",The Statue of Liberty,FALSE
1986,DOCUMENTARY (Feature),"Steven Okazaki, Producer",Unfinished Business,FALSE
1986,DOCUMENTARY (Short Subject),"Robert Gardner, Producer",The Courage to Care,FALSE
1986,DOCUMENTARY (Short Subject),"Michael Crowley and James Wolpaw, Producers",Keats and His Nightingale: A Blind Date,FALSE
1986,DOCUMENTARY (Short Subject),"Barbara Willis Sweete, Producer",Making Overtures--The Story of a Community Orchestra,FALSE
1986,DOCUMENTARY (Short Subject),"David Goodman, Producer",Witness to War: Dr. Charlie Clements,TRUE
1986,DOCUMENTARY (Short Subject),"Alan Edelstein, Producer",The Wizard of the Strings,FALSE
1986,FILM EDITING,John Bloom,A Chorus Line,FALSE
1986,FILM EDITING,"Fredric Steinkamp, William Steinkamp, Pembroke Herring, Sheldon Kahn",Out of Africa,FALSE
1986,FILM EDITING,"Rudi Fehr, Kaja Fehr",Prizzi's Honor,FALSE
1986,FILM EDITING,Henry Richardson,Runaway Train,FALSE
1986,FILM EDITING,Thom Noble,Witness,TRUE
1986,FOREIGN LANGUAGE FILM,Federal Republic of Germany,Angry Harvest,FALSE
1986,FOREIGN LANGUAGE FILM,Hungary,Colonel Redl,FALSE
1986,FOREIGN LANGUAGE FILM,Argentina,The Official Story,TRUE
1986,FOREIGN LANGUAGE FILM,France,Three Men and a Cradle,FALSE
1986,FOREIGN LANGUAGE FILM,Yugoslavia,When Father Was Away on Business,FALSE
1986,MAKEUP,Ken Chase,The Color Purple,FALSE
1986,MAKEUP,"Michael Westmore, Zoltan Elek",Mask,TRUE
1986,MAKEUP,Carl Fullerton,Remo Williams: The Adventure Begins,FALSE
1986,MUSIC (Original Score),Georges Delerue,Agnes of God,FALSE
1986,MUSIC (Original Score),"Quincy Jones, Jeremy Lubbock, Rod Temperton, Caiphus Semenya, Andrae Crouch, Chris Boardman, Jorge Calandrelli, Joel Rosenbaum, Fred Steiner, Jack Hayes, Jerry Hey, Randy Kerber",The Color Purple,FALSE
1986,MUSIC (Original Score),John Barry,Out of Africa,TRUE
1986,MUSIC (Original Score),Bruce Broughton,Silverado,FALSE
1986,MUSIC (Original Score),Maurice Jarre,Witness,FALSE
1986,MUSIC (Original Song),"Music by Quincy Jones and Rod Temperton; Lyric by Quincy Jones, Rod Temperton and Lionel Richie",The Color Purple,FALSE
1986,MUSIC (Original Song),Music by Chris Hayes and Johnny Colla; Lyric by Huey Lewis,Back to the Future,FALSE
1986,MUSIC (Original Song),Music and Lyric by Lionel Richie,White Nights,TRUE
1986,MUSIC (Original Song),Music and Lyric by Stephen Bishop,White Nights,FALSE
1986,MUSIC (Original Song),Music by Marvin Hamlisch; Lyric by Edward Kleban,A Chorus Line,FALSE
1986,BEST PICTURE,"Steven Spielberg, Kathleen Kennedy, Frank Marshall and Quincy Jones, Producers",The Color Purple,FALSE
1986,BEST PICTURE,"David Weisman, Producer",Kiss of the Spider Woman,FALSE
1986,BEST PICTURE,"Sydney Pollack, Producer",Out of Africa,TRUE
1986,BEST PICTURE,"John Foreman, Producer",Prizzi's Honor,FALSE
1986,BEST PICTURE,"Edward S. Feldman, Producer",Witness,FALSE
1986,SHORT FILM (Animated),"Cilia Van Dijk, Producer",Anna & Bella,TRUE
1986,SHORT FILM (Animated),"Richard Condie and Michael Scott, Producers",The Big Snit,FALSE
1986,SHORT FILM (Animated),"Alison Snowden, Producer",Second Class Mail,FALSE
1986,SHORT FILM (Live Action),"Dianna Costello, Producer",Graffiti,FALSE
1986,SHORT FILM (Live Action),"Jeff Brown and Chris Pelzer, Producers",Molly's Pilgrim,TRUE
1986,SHORT FILM (Live Action),"Bob Rogers, Producer",Rainbow War,FALSE
1986,SOUND,"Bill Varney, B. Tennyson Sebastian II, Robert Thirlwell, William B. Kaplan",Back to the Future,FALSE
1986,SOUND,"Donald O. Mitchell, Michael Minkler, Gerry Humphreys, Chris Newman",A Chorus Line,FALSE
1986,SOUND,"Les Fresholtz, Dick Alexander, Vern Poore, Bud Alper",Ladyhawke,FALSE
1986,SOUND,"Chris Jenkins, Gary Alexander, Larry Stensvold, Peter Handford",Out of Africa,TRUE
1986,SOUND,"Donald O. Mitchell, Rick Kline, Kevin O'Connell, David Ronne",Silverado,FALSE
1986,SOUND EFFECTS EDITING,"Charles L. Campbell, Robert Rutledge",Back to the Future,TRUE
1986,SOUND EFFECTS EDITING,"Bob Henderson, Alan Murray",Ladyhawke,FALSE
1986,SOUND EFFECTS EDITING,Frederick J. Brown,Rambo: First Blood Part II,FALSE
1986,VISUAL EFFECTS,"Ken Ralston, Ralph McQuarrie, Scott Farrar, David Berry",Cocoon,TRUE
1986,VISUAL EFFECTS,"Will Vinton, Ian Wingrove, Zoran Perisic, Michael Lloyd",Return to Oz,FALSE
1986,VISUAL EFFECTS,"Dennis Muren, Kit West, John Ellis, David Allen",Young Sherlock Holmes,FALSE
1986,WRITING (Screenplay Based on Material from Another Medium),Menno Meyjes,The Color Purple,FALSE
1986,WRITING (Screenplay Based on Material from Another Medium),Leonard Schrader,Kiss of the Spider Woman,FALSE
1986,WRITING (Screenplay Based on Material from Another Medium),Kurt Luedtke,Out of Africa,TRUE
